OrderID,PurchaseDate,DeliveryDate,Vendor,Product,Category,Location,Quantity,UnitPrice,OrderStatus,PaymentStatus,PaymentTerms,DeliveryDays,TotalCost,IsOnTime
ORD2786,9/26/2022,10/4/2022,Delta Traders,Product_37,Furniture,France,61,40.77,Delivered,Unpaid,Net 60,8,2486.97,FALSE
ORD2787,1/23/2024,2/1/2024,Theta Tech,Product_10,Electronics,Japan,86,346.9,Shipped,Paid,Net 30,9,29833.4,FALSE
ORD2788,4/18/2023,4/23/2023,Theta Tech,Product_20,Electronics,Japan,81,269.34,Delivered,Paid,Net 30,5,21816.54,TRUE
ORD2789,9/5/2022,9/15/2022,Delta Traders,Product_6,Furniture,Germany,87,192.68,Shipped,Paid,Net 30,10,16763.16,FALSE
ORD2790,8/3/2023,8/12/2023,Delta Traders,Product_48,Electronics,India,49,173.44,Delivered,Unpaid,Net 60,9,8498.56,FALSE
ORD2791,6/23/2023,7/3/2023,Alpha Supplies,Product_3,Machinery,France,73,312.31,Delivered,Unpaid,Net 30,10,22798.63,FALSE
ORD2792,9/13/2022,9/21/2022,Delta Traders,Product_42,Office Supplies,Canada,52,446.04,Delivered,Paid,Upon Delivery,8,23194.08,FALSE
ORD2793,12/21/2023,12/31/2023,Alpha Supplies,Product_11,Electronics,Australia,2,250.61,Delivered,Paid,Net 60,10,501.22,FALSE
ORD2794,10/3/2023,10/7/2023,Delta Traders,Product_43,Office Supplies,Russia,96,413.24,Canceled,Unpaid,Upon Delivery,4,39671.04,TRUE
ORD2795,6/10/2022,6/16/2022,Theta Tech,Product_17,Electronics,Germany,50,204.07,Delivered,Paid,Net 60,6,10203.5,TRUE
ORD2796,12/2/2023,12/7/2023,Alpha Supplies,Product_32,Office Supplies,Japan,86,55.69,Delivered,Unpaid,Net 30,5,4789.34,TRUE
ORD2797,4/12/2023,4/18/2023,Eta Logistics,Product_4,Electronics,Australia,43,35.45,Delivered,Paid,Net 60,6,1524.35,TRUE
ORD2798,7/25/2022,8/4/2022,Eta Logistics,Product_4,Office Supplies,Canada,77,30.41,Delivered,Overdue,Upon Delivery,10,2341.57,FALSE
ORD2799,7/18/2023,7/26/2023,Eta Logistics,Product_17,Office Supplies,France,8,193.17,Canceled,Paid,Net 60,8,1545.36,FALSE
ORD2800,3/1/2024,3/6/2024,Theta Tech,Product_41,Electronics,Russia,59,171.93,Delivered,Paid,Upon Delivery,5,10143.87,TRUE
ORD2801,3/1/2022,3/11/2022,Eta Logistics,Product_19,Office Supplies,Germany,65,360.38,Pending,Unpaid,Net 30,10,23424.7,FALSE
ORD2802,3/25/2024,4/3/2024,Eta Logistics,Product_5,Furniture,Japan,81,372.7,Shipped,Unpaid,Upon Delivery,9,30188.7,FALSE
ORD2803,5/1/2023,5/8/2023,Eta Logistics,Product_32,Electronics,Japan,12,30.17,Pending,Unpaid,Net 30,7,362.04,TRUE
ORD2804,2/15/2022,2/25/2022,Eta Logistics,Product_22,Furniture,Australia,4,114.46,Shipped,Overdue,Upon Delivery,10,457.84,FALSE
ORD2805,11/16/2022,11/22/2022,Alpha Supplies,Product_6,Electronics,Australia,77,140.76,Delivered,Unpaid,Net 30,6,10838.52,TRUE
ORD2806,6/19/2023,6/24/2023,Theta Tech,Product_35,Electronics,Russia,95,276.07,Delivered,Paid,Upon Delivery,5,26226.65,TRUE
ORD2807,11/1/2022,11/7/2022,Alpha Supplies,Product_22,Electronics,France,41,76.54,Shipped,Paid,Net 30,6,3138.14,TRUE
ORD2808,2/6/2024,2/11/2024,Delta Traders,Product_1,Machinery,Canada,7,71.3,Canceled,Paid,Net 30,5,499.1,TRUE
ORD2809,2/4/2022,2/14/2022,Eta Logistics,Product_20,Electronics,India,87,472.18,Pending,Paid,Net 30,10,41079.66,FALSE
ORD2810,1/22/2023,1/26/2023,Alpha Supplies,Product_22,Electronics,France,88,403.08,Pending,Unpaid,Upon Delivery,4,35471.04,TRUE
ORD2811,1/3/2023,1/12/2023,Theta Tech,Product_48,Furniture,France,69,94.42,Delivered,Paid,Upon Delivery,9,6514.98,FALSE
ORD2812,2/22/2024,3/3/2024,Eta Logistics,Product_11,Office Supplies,France,69,206.25,Delivered,Overdue,Net 30,10,14231.25,FALSE
ORD2813,1/27/2024,2/2/2024,Alpha Supplies,Product_13,Machinery,India,81,181.03,Canceled,Paid,Net 60,6,14663.43,TRUE
ORD2814,7/24/2023,7/31/2023,Delta Traders,Product_42,Electronics,Russia,30,396.55,Pending,Paid,Net 30,7,11896.5,TRUE
ORD2815,3/14/2023,3/21/2023,Eta Logistics,Product_3,Electronics,India,73,257.56,Delivered,Paid,Net 60,7,18801.88,TRUE
ORD2816,9/20/2023,9/28/2023,Delta Traders,Product_9,Machinery,Russia,6,68.29,Shipped,Unpaid,Net 30,8,409.74,FALSE
ORD2817,12/6/2023,12/11/2023,Eta Logistics,Product_12,Machinery,India,89,370.8,Delivered,Paid,Upon Delivery,5,33001.2,TRUE
ORD2818,10/11/2022,10/17/2022,Theta Tech,Product_23,Electronics,Canada,19,201.46,Delivered,Paid,Net 60,6,3827.74,TRUE
ORD2819,3/31/2023,4/8/2023,Alpha Supplies,Product_14,Furniture,France,80,135.15,Shipped,Paid,Upon Delivery,8,10812,FALSE
ORD2820,2/20/2023,2/26/2023,Theta Tech,Product_33,Machinery,Russia,85,190.87,Canceled,Paid,Net 60,6,16223.95,TRUE
ORD2821,9/2/2023,9/7/2023,Alpha Supplies,Product_18,Machinery,India,66,251.39,Pending,Paid,Net 60,5,16591.74,TRUE
ORD2822,1/14/2022,1/24/2022,Beta Corp,Product_49,Office Supplies,Canada,10,174.84,Delivered,Paid,Net 60,10,1748.4,FALSE
ORD2823,7/12/2023,7/22/2023,Beta Corp,Product_41,Office Supplies,India,16,124.74,Delivered,Paid,Net 60,10,1995.84,FALSE
ORD2824,2/9/2023,2/16/2023,Delta Traders,Product_9,Machinery,Japan,37,202.26,Pending,Paid,Upon Delivery,7,7483.62,TRUE
ORD2825,1/31/2023,2/10/2023,Beta Corp,Product_23,Furniture,Canada,79,14.49,Delivered,Paid,Net 60,10,1144.71,FALSE
ORD2826,8/16/2022,8/26/2022,Beta Corp,Product_10,Office Supplies,France,77,387.39,Shipped,Overdue,Net 30,10,29829.03,FALSE
ORD2827,3/29/2024,4/2/2024,Alpha Supplies,Product_19,Office Supplies,Germany,77,89.62,Shipped,Unpaid,Net 30,4,6900.74,TRUE
ORD2828,9/4/2022,9/11/2022,Eta Logistics,Product_47,Electronics,France,32,26.73,Shipped,Paid,Net 60,7,855.36,TRUE
ORD2829,1/23/2022,1/31/2022,Beta Corp,Product_5,Electronics,Germany,47,328.58,Delivered,Paid,Upon Delivery,8,15443.26,FALSE
ORD2830,12/11/2022,12/20/2022,Alpha Supplies,Product_47,Electronics,Canada,72,388.1,Canceled,Unpaid,Upon Delivery,9,27943.2,FALSE
ORD2831,3/27/2024,3/31/2024,Delta Traders,Product_23,Electronics,Japan,43,407.85,Delivered,Overdue,Net 60,4,17537.55,TRUE
ORD2832,9/7/2023,9/15/2023,Eta Logistics,Product_30,Office Supplies,Japan,82,249.29,Delivered,Paid,Upon Delivery,8,20441.78,FALSE
ORD2833,6/16/2023,6/21/2023,Beta Corp,Product_25,Machinery,Russia,36,106.66,Delivered,Unpaid,Upon Delivery,5,3839.76,TRUE
ORD2834,5/16/2023,5/20/2023,Theta Tech,Product_28,Electronics,Japan,26,369.93,Delivered,Paid,Upon Delivery,4,9618.18,TRUE
ORD2835,10/20/2023,10/28/2023,Delta Traders,Product_34,Electronics,Australia,10,351.36,Shipped,Paid,Net 60,8,3513.6,FALSE
ORD2836,11/21/2022,11/26/2022,Delta Traders,Product_45,Electronics,Canada,31,126.9,Delivered,Unpaid,Net 30,5,3933.9,TRUE
ORD2837,4/1/2022,4/8/2022,Beta Corp,Product_48,Machinery,Russia,97,452.19,Delivered,Unpaid,Net 30,7,43862.43,TRUE
ORD2838,5/5/2023,5/14/2023,Theta Tech,Product_47,Electronics,Japan,29,56.66,Shipped,Paid,Net 30,9,1643.14,FALSE
ORD2839,11/27/2023,12/2/2023,Beta Corp,Product_25,Office Supplies,Canada,5,491.43,Delivered,Unpaid,Net 30,5,2457.15,TRUE
ORD2840,5/8/2022,5/18/2022,Alpha Supplies,Product_10,Furniture,France,77,430.82,Canceled,Paid,Net 30,10,33173.14,FALSE
ORD2841,3/25/2023,3/31/2023,Delta Traders,Product_14,Furniture,Japan,1,345.51,Delivered,Paid,Upon Delivery,6,345.51,TRUE
ORD2842,3/24/2023,3/29/2023,Alpha Supplies,Product_42,Machinery,India,87,469.68,Delivered,Paid,Upon Delivery,5,40862.16,TRUE
ORD2843,7/12/2023,7/17/2023,Beta Corp,Product_46,Furniture,Germany,3,362.54,Shipped,Paid,Upon Delivery,5,1087.62,TRUE
ORD2844,2/6/2024,2/15/2024,Alpha Supplies,Product_30,Furniture,Canada,67,99.28,Delivered,Paid,Net 60,9,6651.76,FALSE
ORD2845,3/13/2024,3/19/2024,Eta Logistics,Product_41,Electronics,Russia,71,223.87,Pending,Paid,Upon Delivery,6,15894.77,TRUE
ORD2846,9/9/2023,9/19/2023,Beta Corp,Product_25,Machinery,France,35,40.39,Delivered,Paid,Net 30,10,1413.65,FALSE
ORD2847,3/31/2022,4/8/2022,Beta Corp,Product_14,Machinery,Australia,15,197.88,Delivered,Paid,Upon Delivery,8,2968.2,FALSE
ORD2848,1/7/2023,1/15/2023,Delta Traders,Product_35,Furniture,France,67,372.09,Delivered,Overdue,Net 30,8,24930.03,FALSE
ORD2849,3/28/2023,4/2/2023,Delta Traders,Product_48,Furniture,Japan,93,196.29,Delivered,Unpaid,Upon Delivery,5,18254.97,TRUE
ORD2850,2/21/2023,2/27/2023,Alpha Supplies,Product_34,Furniture,Germany,30,168.5,Delivered,Paid,Net 30,6,5055,TRUE
ORD2851,12/20/2023,12/26/2023,Eta Logistics,Product_10,Office Supplies,France,82,299.7,Canceled,Paid,Upon Delivery,6,24575.4,TRUE
ORD2852,4/27/2022,5/7/2022,Delta Traders,Product_35,Office Supplies,Australia,75,436.74,Delivered,Paid,Net 30,10,32755.5,FALSE
ORD2853,4/9/2023,4/18/2023,Theta Tech,Product_11,Electronics,India,43,28.55,Delivered,Unpaid,Net 30,9,1227.65,FALSE
ORD2854,9/14/2023,9/21/2023,Theta Tech,Product_11,Office Supplies,Russia,60,195.81,Delivered,Unpaid,Net 60,7,11748.6,TRUE
ORD2855,11/12/2022,11/20/2022,Eta Logistics,Product_21,Machinery,Canada,40,83.33,Shipped,Paid,Upon Delivery,8,3333.2,FALSE
ORD2856,4/20/2022,4/29/2022,Alpha Supplies,Product_21,Electronics,Germany,65,349.2,Shipped,Paid,Net 30,9,22698,FALSE
ORD2857,8/2/2023,8/6/2023,Beta Corp,Product_22,Electronics,Australia,29,57.33,Canceled,Unpaid,Upon Delivery,4,1662.57,TRUE
ORD2858,2/22/2023,3/2/2023,Delta Traders,Product_45,Electronics,Japan,74,334.08,Shipped,Overdue,Net 30,8,24721.92,FALSE
ORD2859,1/14/2023,1/23/2023,Alpha Supplies,Product_7,Office Supplies,Japan,92,146.66,Delivered,Paid,Net 60,9,13492.72,FALSE
ORD2860,9/18/2022,9/26/2022,Beta Corp,Product_17,Machinery,Japan,95,103.46,Delivered,Paid,Net 60,8,9828.7,FALSE
ORD2861,10/6/2022,10/13/2022,Delta Traders,Product_2,Office Supplies,Germany,19,468.49,Pending,Unpaid,Net 60,7,8901.31,TRUE
ORD2862,1/26/2023,1/30/2023,Delta Traders,Product_12,Machinery,France,3,14.17,Pending,Overdue,Net 60,4,42.51,TRUE
ORD2863,1/5/2024,1/12/2024,Alpha Supplies,Product_42,Electronics,Germany,36,221.7,Delivered,Overdue,Net 30,7,7981.2,TRUE
ORD2864,9/7/2022,9/17/2022,Beta Corp,Product_18,Electronics,Japan,43,15.71,Delivered,Unpaid,Upon Delivery,10,675.53,FALSE
ORD2865,3/31/2024,4/4/2024,Delta Traders,Product_11,Electronics,India,15,244.38,Shipped,Paid,Net 60,4,3665.7,TRUE
ORD2866,1/8/2022,1/13/2022,Beta Corp,Product_16,Machinery,Australia,97,253.02,Shipped,Paid,Net 60,5,24542.94,TRUE
ORD2867,8/13/2022,8/22/2022,Delta Traders,Product_49,Furniture,Canada,41,164.22,Delivered,Paid,Net 60,9,6733.02,FALSE
ORD2868,6/21/2022,6/25/2022,Alpha Supplies,Product_18,Electronics,Canada,90,70.42,Canceled,Paid,Upon Delivery,4,6337.8,TRUE
ORD2869,9/2/2022,9/12/2022,Theta Tech,Product_35,Office Supplies,Germany,80,191.31,Delivered,Paid,Net 30,10,15304.8,FALSE
ORD2870,11/14/2023,11/24/2023,Delta Traders,Product_26,Electronics,Japan,36,337.77,Delivered,Paid,Net 30,10,12159.72,FALSE
ORD2871,5/13/2023,5/20/2023,Delta Traders,Product_16,Machinery,Russia,97,392.29,Delivered,Unpaid,Net 30,7,38052.13,TRUE
ORD2872,5/10/2023,5/18/2023,Delta Traders,Product_6,Office Supplies,India,84,267.72,Delivered,Paid,Net 30,8,22488.48,FALSE
ORD2873,8/29/2023,9/2/2023,Beta Corp,Product_44,Office Supplies,Germany,77,296.97,Delivered,Paid,Upon Delivery,4,22866.69,TRUE
ORD2874,9/11/2022,9/20/2022,Theta Tech,Product_43,Office Supplies,Japan,33,104.31,Shipped,Paid,Upon Delivery,9,3442.23,FALSE
ORD2875,5/28/2023,6/1/2023,Alpha Supplies,Product_47,Electronics,France,5,147.23,Delivered,Unpaid,Upon Delivery,4,736.15,TRUE
ORD2876,12/16/2022,12/22/2022,Beta Corp,Product_47,Furniture,Canada,78,85.14,Pending,Paid,Net 60,6,6640.92,TRUE
ORD2877,10/6/2022,10/14/2022,Delta Traders,Product_48,Electronics,Canada,91,128.4,Delivered,Paid,Upon Delivery,8,11684.4,FALSE
ORD2878,4/27/2023,5/6/2023,Delta Traders,Product_42,Machinery,India,87,116.32,Delivered,Overdue,Net 30,9,10119.84,FALSE
ORD2879,4/12/2023,4/21/2023,Theta Tech,Product_12,Office Supplies,Canada,14,262.13,Shipped,Overdue,Upon Delivery,9,3669.82,FALSE
ORD2880,12/26/2022,12/31/2022,Alpha Supplies,Product_13,Electronics,Russia,68,283.53,Pending,Unpaid,Net 60,5,19280.04,TRUE
ORD2881,4/7/2023,4/14/2023,Delta Traders,Product_4,Office Supplies,Japan,83,472.75,Shipped,Paid,Net 30,7,39238.25,TRUE
ORD2882,4/25/2022,4/30/2022,Eta Logistics,Product_39,Machinery,Japan,47,101.81,Shipped,Overdue,Upon Delivery,5,4785.07,TRUE
ORD2883,10/1/2022,10/10/2022,Beta Corp,Product_2,Office Supplies,India,54,322.63,Delivered,Unpaid,Net 30,9,17422.02,FALSE
ORD2884,4/18/2023,4/26/2023,Beta Corp,Product_26,Electronics,Japan,4,409.54,Delivered,Unpaid,Net 30,8,1638.16,FALSE
ORD2885,3/2/2023,3/6/2023,Alpha Supplies,Product_27,Electronics,India,94,282.32,Shipped,Paid,Upon Delivery,4,26538.08,TRUE
ORD2886,4/14/2023,4/18/2023,Eta Logistics,Product_27,Furniture,Japan,83,131.23,Shipped,Unpaid,Upon Delivery,4,10892.09,TRUE
ORD2887,12/28/2023,1/5/2024,Beta Corp,Product_15,Electronics,Russia,95,134.96,Pending,Paid,Net 60,8,12821.2,FALSE
ORD2888,4/30/2023,5/9/2023,Alpha Supplies,Product_8,Furniture,Australia,95,24.43,Canceled,Paid,Upon Delivery,9,2320.85,FALSE
ORD2889,11/20/2022,11/30/2022,Delta Traders,Product_7,Office Supplies,Germany,9,156.19,Canceled,Unpaid,Upon Delivery,10,1405.71,FALSE
ORD2890,11/30/2023,12/4/2023,Eta Logistics,Product_47,Electronics,Germany,53,373.58,Delivered,Paid,Upon Delivery,4,19799.74,TRUE
ORD2891,3/13/2023,3/23/2023,Delta Traders,Product_46,Electronics,Japan,77,28.52,Pending,Unpaid,Net 30,10,2196.04,FALSE
ORD2892,9/13/2023,9/17/2023,Delta Traders,Product_40,Furniture,France,78,113.55,Shipped,Paid,Net 60,4,8856.9,TRUE
ORD2893,5/9/2023,5/13/2023,Beta Corp,Product_12,Office Supplies,Canada,60,354.59,Pending,Paid,Net 30,4,21275.4,TRUE
ORD2894,7/17/2023,7/24/2023,Theta Tech,Product_13,Machinery,Russia,46,392.41,Delivered,Unpaid,Upon Delivery,7,18050.86,TRUE
ORD2895,2/13/2022,2/20/2022,Beta Corp,Product_43,Electronics,France,54,230.38,Delivered,Paid,Net 60,7,12440.52,TRUE
ORD2896,1/4/2024,1/10/2024,Alpha Supplies,Product_17,Office Supplies,France,74,350.55,Delivered,Paid,Upon Delivery,6,25940.7,TRUE
ORD2897,6/17/2022,6/22/2022,Beta Corp,Product_17,Electronics,Japan,95,197.04,Delivered,Paid,Net 30,5,18718.8,TRUE
ORD2898,1/28/2024,2/5/2024,Theta Tech,Product_36,Electronics,Russia,37,84.16,Shipped,Paid,Net 30,8,3113.92,FALSE
ORD2899,12/31/2022,1/8/2023,Beta Corp,Product_21,Office Supplies,Germany,23,202.08,Delivered,Paid,Upon Delivery,8,4647.84,FALSE
ORD2900,1/3/2022,1/11/2022,Theta Tech,Product_8,Office Supplies,Canada,27,292.08,Delivered,Paid,Net 60,8,7886.16,FALSE
ORD2901,3/3/2024,3/9/2024,Delta Traders,Product_5,Electronics,Germany,70,474.29,Delivered,Overdue,Net 30,6,33200.3,TRUE
ORD2902,2/20/2022,2/27/2022,Eta Logistics,Product_26,Electronics,France,90,39.03,Pending,Paid,Upon Delivery,7,3512.7,TRUE
ORD2903,12/23/2022,1/1/2023,Theta Tech,Product_16,Machinery,Canada,66,256.16,Pending,Paid,Upon Delivery,9,16906.56,FALSE
ORD2904,7/29/2022,8/8/2022,Theta Tech,Product_36,Machinery,Australia,61,167.82,Delivered,Paid,Upon Delivery,10,10237.02,FALSE
ORD2905,6/22/2022,7/2/2022,Delta Traders,Product_28,Furniture,France,77,256.61,Delivered,Paid,Net 60,10,19758.97,FALSE
ORD2906,5/3/2022,5/12/2022,Alpha Supplies,Product_29,Office Supplies,Germany,51,16.87,Delivered,Overdue,Upon Delivery,9,860.37,FALSE
ORD2907,8/18/2023,8/24/2023,Delta Traders,Product_47,Electronics,Germany,50,159.95,Pending,Unpaid,Upon Delivery,6,7997.5,TRUE
ORD2908,2/7/2022,2/16/2022,Beta Corp,Product_12,Machinery,Japan,19,410.83,Delivered,Paid,Net 30,9,7805.77,FALSE
ORD2909,9/16/2022,9/24/2022,Delta Traders,Product_37,Office Supplies,Germany,1,279.2,Shipped,Paid,Upon Delivery,8,279.2,FALSE
ORD2910,11/26/2022,12/1/2022,Delta Traders,Product_30,Electronics,Russia,40,228.04,Delivered,Overdue,Net 60,5,9121.6,TRUE
ORD2911,3/19/2023,3/23/2023,Theta Tech,Product_23,Electronics,France,32,146.33,Delivered,Paid,Upon Delivery,4,4682.56,TRUE
ORD2912,4/24/2022,5/4/2022,Eta Logistics,Product_16,Machinery,India,22,152.53,Canceled,Paid,Net 60,10,3355.66,FALSE
ORD2913,8/27/2023,9/3/2023,Beta Corp,Product_14,Office Supplies,India,93,194.64,Delivered,Paid,Upon Delivery,7,18101.52,TRUE
ORD2914,5/27/2022,6/3/2022,Delta Traders,Product_10,Furniture,Canada,66,418.61,Pending,Paid,Upon Delivery,7,27628.26,TRUE
ORD2915,1/6/2023,1/12/2023,Eta Logistics,Product_7,Machinery,Germany,40,483.77,Delivered,Overdue,Upon Delivery,6,19350.8,TRUE
ORD2916,1/7/2022,1/14/2022,Alpha Supplies,Product_45,Office Supplies,Japan,38,222.13,Pending,Paid,Net 60,7,8440.94,TRUE
ORD2917,12/31/2023,1/8/2024,Delta Traders,Product_37,Electronics,Japan,48,199.71,Canceled,Unpaid,Net 30,8,9586.08,FALSE
ORD2918,1/6/2024,1/16/2024,Theta Tech,Product_29,Office Supplies,Germany,55,424.04,Shipped,Paid,Net 60,10,23322.2,FALSE
ORD2919,11/9/2023,11/18/2023,Delta Traders,Product_3,Electronics,Russia,75,216.32,Delivered,Paid,Net 30,9,16224,FALSE
ORD2920,3/24/2024,4/1/2024,Alpha Supplies,Product_15,Machinery,Japan,81,278.25,Delivered,Unpaid,Net 60,8,22538.25,FALSE
ORD2921,2/14/2024,2/20/2024,Alpha Supplies,Product_36,Office Supplies,India,55,119.32,Delivered,Overdue,Upon Delivery,6,6562.6,TRUE
ORD2922,6/28/2022,7/6/2022,Eta Logistics,Product_47,Machinery,Canada,51,373.03,Shipped,Paid,Upon Delivery,8,19024.53,FALSE
ORD2923,2/22/2022,3/3/2022,Delta Traders,Product_46,Electronics,France,60,268.33,Shipped,Paid,Net 30,9,16099.8,FALSE
ORD2924,2/22/2024,2/27/2024,Eta Logistics,Product_19,Electronics,Australia,8,405.47,Delivered,Unpaid,Net 30,5,3243.76,TRUE
ORD2925,10/14/2023,10/20/2023,Alpha Supplies,Product_13,Electronics,Russia,86,391.46,Delivered,Paid,Net 60,6,33665.56,TRUE
ORD2926,7/20/2022,7/25/2022,Delta Traders,Product_42,Machinery,Japan,68,111.43,Delivered,Paid,Net 60,5,7577.24,TRUE
ORD2927,7/23/2023,7/27/2023,Eta Logistics,Product_21,Furniture,France,75,359.24,Delivered,Paid,Net 30,4,26943,TRUE
ORD2928,8/3/2023,8/8/2023,Theta Tech,Product_37,Machinery,Australia,72,401.03,Delivered,Paid,Net 30,5,28874.16,TRUE
ORD2929,3/11/2023,3/15/2023,Eta Logistics,Product_27,Office Supplies,Germany,9,176.32,Delivered,Paid,Net 60,4,1586.88,TRUE
ORD2930,8/26/2022,8/30/2022,Theta Tech,Product_29,Office Supplies,Germany,90,90.44,Pending,Overdue,Net 30,4,8139.6,TRUE
ORD2931,3/28/2023,4/2/2023,Delta Traders,Product_20,Machinery,Canada,2,6.3,Shipped,Paid,Net 30,5,12.6,TRUE
ORD2932,1/12/2023,1/18/2023,Theta Tech,Product_25,Machinery,Australia,80,228.2,Shipped,Paid,Net 30,6,18256,TRUE
ORD2933,11/19/2022,11/28/2022,Delta Traders,Product_6,Electronics,Germany,95,179.45,Delivered,Paid,Net 30,9,17047.75,FALSE
ORD2934,6/18/2022,6/26/2022,Eta Logistics,Product_36,Electronics,Germany,70,279.68,Pending,Paid,Upon Delivery,8,19577.6,FALSE
ORD2935,5/21/2022,5/29/2022,Beta Corp,Product_2,Electronics,India,85,98.08,Shipped,Paid,Upon Delivery,8,8336.8,FALSE
ORD2936,3/17/2024,3/26/2024,Theta Tech,Product_22,Machinery,Japan,90,430.53,Delivered,Paid,Net 30,9,38747.7,FALSE
ORD2937,8/7/2023,8/17/2023,Beta Corp,Product_32,Furniture,Canada,59,132.59,Pending,Paid,Net 60,10,7822.81,FALSE
ORD2938,7/26/2023,8/5/2023,Theta Tech,Product_16,Office Supplies,France,19,117.08,Delivered,Paid,Upon Delivery,10,2224.52,FALSE
ORD2939,2/27/2023,3/3/2023,Alpha Supplies,Product_18,Office Supplies,Germany,28,242.95,Delivered,Paid,Net 60,4,6802.6,TRUE
ORD2940,6/24/2023,6/28/2023,Eta Logistics,Product_5,Office Supplies,India,72,251.93,Delivered,Paid,Net 60,4,18138.96,TRUE
ORD2941,3/22/2023,3/28/2023,Alpha Supplies,Product_36,Furniture,Russia,14,111.47,Delivered,Paid,Upon Delivery,6,1560.58,TRUE
ORD2942,4/3/2022,4/10/2022,Delta Traders,Product_30,Furniture,Russia,24,139.57,Pending,Unpaid,Net 60,7,3349.68,TRUE
ORD2943,3/8/2024,3/13/2024,Beta Corp,Product_45,Office Supplies,France,44,89,Delivered,Paid,Net 60,5,3916,TRUE
ORD2944,3/15/2022,3/19/2022,Alpha Supplies,Product_19,Electronics,Australia,56,360.64,Delivered,Unpaid,Net 30,4,20195.84,TRUE
ORD2945,5/22/2023,5/30/2023,Delta Traders,Product_23,Electronics,Canada,90,386.19,Delivered,Unpaid,Net 30,8,34757.1,FALSE
ORD2946,10/13/2022,10/19/2022,Delta Traders,Product_34,Electronics,India,95,233.85,Shipped,Paid,Net 30,6,22215.75,TRUE
ORD2947,9/27/2023,10/2/2023,Beta Corp,Product_13,Office Supplies,Japan,51,358.47,Delivered,Overdue,Upon Delivery,5,18281.97,TRUE
ORD2948,7/22/2023,7/28/2023,Delta Traders,Product_43,Furniture,India,32,369.29,Pending,Paid,Net 30,6,11817.28,TRUE
ORD2949,8/8/2023,8/13/2023,Eta Logistics,Product_29,Office Supplies,Russia,50,73.45,Pending,Paid,Net 60,5,3672.5,TRUE
ORD2950,10/15/2022,10/20/2022,Theta Tech,Product_36,Electronics,Russia,41,483.26,Delivered,Unpaid,Net 60,5,19813.66,TRUE
ORD2951,7/30/2022,8/8/2022,Delta Traders,Product_22,Office Supplies,France,66,411.41,Delivered,Paid,Net 60,9,27153.06,FALSE
ORD2952,1/12/2023,1/16/2023,Beta Corp,Product_47,Electronics,Australia,25,106.22,Canceled,Unpaid,Net 60,4,2655.5,TRUE
ORD2953,8/26/2022,9/1/2022,Beta Corp,Product_36,Machinery,Australia,61,97.15,Delivered,Unpaid,Net 60,6,5926.15,TRUE
ORD2954,9/28/2023,10/4/2023,Beta Corp,Product_9,Furniture,France,66,67.2,Delivered,Unpaid,Upon Delivery,6,4435.2,TRUE
ORD2955,12/10/2022,12/19/2022,Beta Corp,Product_39,Machinery,India,42,73.5,Canceled,Overdue,Net 60,9,3087,FALSE
ORD2956,11/14/2022,11/22/2022,Alpha Supplies,Product_19,Office Supplies,Russia,65,375.34,Delivered,Overdue,Upon Delivery,8,24397.1,FALSE
ORD2957,8/27/2022,9/4/2022,Eta Logistics,Product_38,Office Supplies,India,36,237.48,Delivered,Paid,Net 60,8,8549.28,FALSE
ORD2958,12/27/2023,1/6/2024,Eta Logistics,Product_6,Electronics,India,76,392.55,Delivered,Paid,Upon Delivery,10,29833.8,FALSE
ORD2959,6/16/2022,6/20/2022,Beta Corp,Product_47,Electronics,Canada,9,374.4,Delivered,Paid,Upon Delivery,4,3369.6,TRUE
ORD2960,12/15/2023,12/19/2023,Delta Traders,Product_15,Machinery,Russia,36,304.28,Canceled,Unpaid,Net 60,4,10954.08,TRUE
ORD2961,12/25/2022,1/1/2023,Eta Logistics,Product_20,Electronics,Australia,92,344.75,Pending,Paid,Net 60,7,31717,TRUE
ORD2962,6/3/2023,6/12/2023,Delta Traders,Product_9,Office Supplies,Japan,38,14.09,Pending,Paid,Net 60,9,535.42,FALSE
ORD2963,5/19/2023,5/27/2023,Delta Traders,Product_32,Electronics,India,33,159.33,Canceled,Paid,Net 60,8,5257.89,FALSE
ORD2964,6/13/2022,6/18/2022,Eta Logistics,Product_4,Machinery,Russia,42,320.72,Delivered,Paid,Net 30,5,13470.24,TRUE
ORD2965,12/15/2022,12/21/2022,Eta Logistics,Product_50,Office Supplies,India,61,9.63,Delivered,Paid,Net 30,6,587.43,TRUE
ORD2966,3/10/2024,3/14/2024,Theta Tech,Product_18,Electronics,Canada,46,21.32,Delivered,Paid,Upon Delivery,4,980.72,TRUE
ORD2967,12/12/2022,12/18/2022,Beta Corp,Product_5,Electronics,Germany,86,426.68,Delivered,Paid,Upon Delivery,6,36694.48,TRUE
ORD2968,8/17/2023,8/23/2023,Beta Corp,Product_20,Machinery,Russia,89,343.59,Shipped,Unpaid,Net 30,6,30579.51,TRUE
ORD2969,11/24/2023,12/1/2023,Beta Corp,Product_23,Electronics,France,61,136.36,Shipped,Paid,Upon Delivery,7,8317.96,TRUE
ORD2970,5/12/2022,5/20/2022,Theta Tech,Product_11,Electronics,Germany,18,345.54,Delivered,Paid,Net 60,8,6219.72,FALSE
